BGGId,Exploration,Miniatures,Territory Building,Card Game,Educational,Puzzle,Collectible Components,Word Game,Print & Play,Electronic
768,0,0,0,0,0,0,0,0,0,0
769,0,0,0,0,0,0,1,0,0,0
770,0,0,0,1,0,0,0,0,0,0
771,0,0,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0
775,0,0,0,1,0,0,0,0,0,0
776,0,0,0,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0,0,0
783,0,0,0,1,0,0,0,1,0,0
784,0,0,0,0,0,0,0,0,0,0
785,0,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0
791,0,0,0,1,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,0,0
794,0,0,0,1,0,0,0,1,0,0
795,0,0,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0
798,0,0,0,0,0,0,0,0,0,0
799,0,1,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,0,0,0
803,0,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0,0,0
811,0,0,0,1,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0
814,0,0,0,1,0,0,0,0,0,0
815,0,0,0,1,1,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0
819,0,0,0,1,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0
822,0,0,1,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0
829,0,0,0,1,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0
834,0,0,0,1,1,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0,0,0
840,0,0,0,1,0,0,0,0,0,0
841,0,0,0,1,0,0,0,0,0,0
843,0,0,0,0,0,0,0,0,0,0
844,0,0,0,1,0,0,0,0,0,0
847,0,0,0,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0
852,0,0,0,0,0,0,0,0,0,0
853,0,0,0,1,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0
855,0,0,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,0,0,0
857,0,0,0,1,0,0,0,0,0,0
858,0,0,0,1,0,0,0,0,0,0
859,0,0,0,1,0,0,0,0,0,0
860,0,0,0,0,0,0,0,0,0,0
861,0,1,0,0,0,0,0,0,0,0
864,0,1,0,0,0,0,1,0,0,0
865,0,0,0,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,0,0,0
869,0,0,0,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0,0,0,0
871,0,0,0,0,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0,0,0
873,0,0,0,0,0,0,0,0,0,0
875,0,0,0,0,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0
877,0,0,0,0,0,1,0,0,0,0
878,0,0,0,1,0,0,0,0,0,0
879,0,0,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0,0,0
883,0,0,0,1,0,0,0,0,0,0
884,0,0,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0,0
890,0,0,0,0,0,0,0,0,0,0
891,0,0,0,0,0,1,0,1,0,0
895,0,0,0,0,0,0,0,0,0,0
899,0,0,0,1,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,0,0
902,0,0,0,1,0,0,0,0,0,0
903,0,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,1,0
915,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0
917,0,0,0,1,0,1,0,0,0,0
920,0,0,0,0,0,0,0,0,0,0
923,0,0,0,1,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0
927,0,0,0,1,0,0,0,0,0,0
928,0,0,0,1,0,0,0,0,0,0
929,0,0,0,1,0,0,0,0,0,0
930,0,0,0,1,0,0,0,0,0,0
931,0,0,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0
938,0,0,0,1,0,0,0,0,0,0
939,0,1,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,1,0,0,0,0
942,0,0,0,1,0,0,0,0,0,0
943,0,0,0,1,0,0,0,0,0,0
944,0,0,0,1,0,0,0,0,0,0
947,0,0,0,1,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,0
950,0,0,0,1,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,0
955,0,0,0,1,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0,0,0
957,0,0,0,1,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0,0
965,0,0,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,0
979,0,0,0,1,0,0,0,0,0,0
980,0,0,0,1,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,1,0,0,0,0
984,0,0,0,0,0,0,0,0,0,0
986,0,0,0,1,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0
999,0,0,0,1,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,0
1002,0,0,0,1,0,0,0,0,0,0
1003,0,0,0,0,0,0,0,0,0,0
1004,0,0,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,1,0,0,0,0,0,0
1012,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,0,0,0
1017,0,0,0,0,0,0,0,0,0,0
1019,0,0,0,0,0,0,0,0,0,0
1027,0,0,0,1,0,0,0,0,0,0
1028,0,0,0,0,0,0,0,0,0,0
1029,0,0,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0,0,0
1037,0,0,0,1,0,0,1,0,0,0
1038,0,0,0,0,0,1,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0
1042,0,0,0,1,0,0,0,0,0,0
1043,0,0,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0,1,0
1053,0,0,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,0,0,0,0,0
1056,0,0,0,1,0,0,0,0,0,0
1063,0,0,0,1,0,0,0,0,0,0
1065,0,0,0,0,0,0,0,0,0,0
1066,0,0,1,0,0,0,0,0,0,0
1070,0,0,0,0,0,0,0,0,0,0
1071,0,0,0,0,0,0,0,0,0,0
1072,0,0,0,0,0,0,0,0,0,0
1073,1,0,0,0,0,0,0,0,0,0
1076,0,0,0,0,0,0,0,0,0,0
1077,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0
1082,0,0,0,0,0,0,0,0,0,0
1084,0,0,0,0,0,1,0,0,0,0
1087,0,0,0,1,0,0,0,0,0,0
1090,0,0,0,1,0,0,0,0,0,0
1091,0,0,0,1,0,0,0,0,0,0
1093,0,0,0,1,0,0,0,0,0,0
1094,0,0,0,1,0,0,0,0,0,0
1095,0,0,0,1,0,0,0,0,0,0
1096,0,0,0,0,0,0,0,0,0,0
1098,0,1,0,0,0,0,0,0,0,0
1099,0,0,0,0,0,0,0,0,0,0
1101,0,0,0,0,0,0,0,0,0,0
1105,0,0,0,1,0,0,0,0,0,0
1107,0,0,0,1,0,0,0,0,0,0
1109,0,0,0,1,0,0,0,0,0,0
1110,0,0,0,1,0,0,0,0,0,0
1111,0,0,0,0,0,0,0,1,0,0
1115,0,0,0,1,0,0,0,0,0,0
1116,0,0,0,1,0,0,0,0,0,0
1117,0,0,0,1,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0
1122,0,0,0,1,0,0,0,0,0,0
1125,0,0,0,0,0,0,0,0,0,0
1126,0,0,0,1,0,0,0,0,0,0
1127,0,0,0,1,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0
1136,1,0,0,0,0,0,0,0,0,0
1138,0,0,0,0,0,0,0,0,1,0
1140,0,0,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0,0,0
1143,0,0,1,0,0,0,0,0,0,0
1144,1,0,0,0,0,0,0,0,0,0
1145,1,0,0,0,0,0,0,0,0,0
1146,1,0,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0,0,0,0
1148,0,0,0,0,0,1,0,0,0,0
1149,1,1,0,0,0,0,0,0,0,0
1150,0,1,0,0,0,0,0,0,0,0
1152,1,0,0,0,0,0,0,0,0,0
1155,0,0,0,0,0,0,0,0,0,0
1156,0,0,0,0,0,0,0,0,0,0
1157,0,0,0,0,0,0,0,0,1,0
1159,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0,1,0,0
1162,0,0,0,0,0,0,0,0,0,0
1163,0,0,0,0,0,0,0,0,0,0
1167,0,0,0,0,0,0,0,0,0,0
1170,0,0,0,0,0,0,0,0,0,0
1171,0,0,0,1,0,1,0,0,0,0
1173,0,0,0,0,0,0,0,0,0,0
1174,0,0,0,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0
1177,0,0,0,0,0,0,0,0,0,0
1178,1,0,0,0,0,0,0,0,0,0
1184,1,0,0,0,0,0,0,0,0,0
1187,0,0,0,0,0,0,0,0,0,0
1188,0,0,0,1,0,0,0,0,0,0
1189,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0
1191,0,0,0,1,0,0,0,0,0,0
1192,0,0,0,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0,0,0,0
1194,0,0,0,0,0,0,0,0,0,0
1197,0,0,0,1,0,0,0,0,0,0
1198,0,0,0,1,0,1,0,0,0,0
1199,0,0,0,1,0,1,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0
1202,1,0,0,1,0,0,0,0,0,0
1203,0,0,0,1,0,0,0,0,0,0
1205,0,0,0,0,0,0,0,0,0,0
1206,0,0,0,1,0,0,0,0,0,0
1207,0,0,0,0,0,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0,0,0
1211,0,0,0,0,0,0,0,0,0,0
1212,0,0,0,1,0,0,0,0,0,0
1213,0,0,0,1,0,0,0,0,0,0
1215,0,0,0,1,0,0,0,0,0,0
1216,0,0,0,1,1,0,0,0,0,0
1217,0,0,0,0,0,1,0,0,0,0
1218,0,0,0,0,0,0,0,0,0,0
1219,0,0,0,0,0,1,0,0,0,0
1221,0,0,0,0,0,1,0,0,0,0
1225,0,0,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0,0,0
1227,0,0,0,0,0,0,0,0,0,0
1231,0,0,0,0,0,0,0,0,0,0
1232,0,0,0,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0,1,0,0
1234,0,0,0,1,0,0,0,0,0,0
1235,0,0,0,0,0,0,0,0,0,0
1237,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,1,1,1,0,0,0,0
1242,0,0,0,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0,0,0,0
1245,0,0,0,0,0,0,0,0,0,0
1246,0,0,0,0,1,0,0,0,0,0
1247,0,0,0,1,0,0,0,0,0,0
1249,1,0,0,0,0,0,0,0,0,0
1250,0,0,0,1,0,0,0,0,0,0
1251,1,0,0,0,0,0,0,0,0,0
1252,0,0,0,0,0,0,0,0,0,0
1253,0,0,0,1,0,0,0,0,0,0
1254,0,0,0,0,0,0,0,0,0,0
1255,0,0,0,0,0,0,0,0,0,0
1256,0,0,0,1,0,0,0,0,0,0
1257,0,0,0,1,0,0,0,0,1,0
1258,0,0,0,1,0,0,0,0,0,0
1259,0,0,0,1,0,0,0,0,0,0
1260,0,0,0,1,0,0,0,0,0,0
1261,0,0,0,0,0,0,0,0,0,0
1262,0,0,0,0,0,0,0,0,0,0
1263,0,0,0,1,0,0,0,0,0,0
1264,0,0,0,1,0,0,0,0,0,0
1265,0,0,0,1,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0,0,0
1268,0,0,0,0,0,0,0,0,0,0
1269,0,0,0,1,0,0,0,0,0,0
1270,0,0,0,1,0,0,1,0,0,0
1271,0,0,0,1,0,0,0,0,0,0
1274,0,0,0,0,0,0,0,1,0,0
1275,0,0,0,0,0,0,0,0,0,0
1277,0,0,0,0,0,0,0,0,0,0
1278,0,0,0,0,0,0,0,0,0,0
1288,0,0,0,0,0,0,0,1,0,0
1289,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,1,0,0
1294,0,0,0,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0,0,0,0
1297,0,0,0,0,0,0,0,0,0,0
1298,0,0,0,0,0,0,0,0,0,0
1299,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0
1301,0,0,0,1,0,0,1,0,0,0
1302,0,0,0,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0,0,0,0
1304,0,0,0,1,0,0,0,0,0,0
1305,1,0,0,1,0,0,0,0,0,0
1306,0,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,1,0,0,0,0
1308,0,0,0,0,0,1,0,0,0,0
1309,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,1,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0,0,0
1315,1,0,0,0,0,0,0,0,0,0
1317,0,0,0,1,0,0,0,0,0,0
1318,1,0,0,0,0,0,0,0,0,0
1319,0,0,0,1,0,0,0,0,0,0
1320,0,0,0,1,0,0,0,0,0,0
1321,0,0,0,1,0,1,0,0,0,0
1322,0,0,0,0,0,0,0,0,0,0
1323,0,0,0,0,0,0,0,0,0,0
1324,0,0,0,1,0,0,0,0,0,0
1325,0,0,0,1,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0,0,0
1329,0,0,0,0,0,0,0,0,0,0
1330,0,0,0,1,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0,0,0
1333,0,0,0,1,0,0,0,0,0,0
1334,1,0,0,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,0,0,0,0
1336,0,0,0,0,0,0,0,0,0,0
1337,0,0,0,0,0,0,0,0,0,0
1338,0,0,0,0,0,0,0,0,0,0
1339,1,0,0,0,0,0,0,0,0,0
1341,0,0,0,1,0,0,0,0,0,0
1343,1,0,0,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0,0,0,0
1346,0,0,0,0,0,0,0,0,0,0
1348,1,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0,0,0
1352,0,0,0,1,0,0,0,0,0,0
1353,0,0,0,0,0,0,0,0,0,0
1354,0,0,0,1,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0
1356,0,0,0,0,0,0,0,0,0,0
1358,0,0,0,0,0,0,0,0,0,0
1362,0,0,0,0,0,0,0,0,0,0
1364,0,0,0,1,0,0,0,0,0,0
1365,0,0,0,0,0,0,0,0,0,0
1367,0,0,0,1,0,0,0,0,0,0
1368,0,0,0,0,0,1,0,0,0,0
1370,1,0,0,0,0,0,0,0,0,0
1371,0,0,0,0,0,0,0,0,0,0
1372,0,0,0,1,0,0,0,0,0,0
1373,0,0,0,0,0,0,0,0,0,0
1375,0,0,0,0,0,0,0,0,0,0
1376,0,0,0,1,0,0,0,0,0,0
1377,0,0,0,1,0,0,0,0,0,0
1378,1,0,0,0,0,0,0,0,0,0
1379,0,0,0,1,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0
1381,0,0,0,1,0,0,0,0,0,0
1382,0,0,0,0,0,0,0,0,0,0
1383,0,0,0,0,0,0,0,0,0,0
1385,0,0,0,1,0,0,0,0,0,0
1387,0,0,0,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0,0,0,0
1391,0,0,0,0,0,0,0,0,0,0
1396,0,0,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,0,0,0
1398,0,0,0,0,0,0,0,0,0,0
1400,1,0,0,0,0,0,0,0,0,0
1401,0,0,0,0,0,0,0,0,0,0
1402,0,0,0,0,0,0,0,0,0,0
1403,0,0,0,1,0,0,0,0,0,0
1404,0,0,0,1,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0,0
1407,0,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0,0,0,0
1412,0,0,0,1,0,0,0,0,0,0
1413,0,0,0,1,0,0,0,0,0,0
1414,0,0,0,0,0,0,0,0,0,0
1415,0,0,0,1,0,0,0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0
1417,0,0,0,1,0,0,0,0,0,0
1419,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0
1421,0,0,0,0,0,0,0,0,0,0
1422,1,0,0,0,0,0,0,0,0,0
1423,0,0,0,0,0,0,0,0,0,0
1424,0,0,0,0,0,0,0,0,0,0
1425,0,0,0,0,0,0,0,0,0,0
1426,1,0,0,0,0,0,0,0,0,0
1427,0,0,0,0,0,0,0,0,0,0
1428,0,0,0,1,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,0
1431,0,0,0,0,0,0,0,0,0,0
1433,0,0,0,0,0,0,0,0,0,0
1434,0,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0
1436,0,0,0,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,0,0,0,0
1443,0,0,0,1,0,0,0,1,0,0
1444,0,0,0,0,0,0,0,0,0,0
1445,0,0,0,1,0,0,0,0,0,0
1446,0,0,0,1,0,0,0,0,0,0
1447,0,0,0,0,0,0,0,0,0,0
1448,0,0,0,1,0,0,0,0,0,0
1449,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0
1451,0,0,0,0,0,0,0,0,0,0
1452,0,0,0,1,0,0,0,0,0,0
1453,0,0,0,1,0,0,0,0,0,0
1459,0,0,0,0,0,0,0,0,0,0
1460,0,0,0,1,0,0,0,0,0,0
1463,0,0,0,1,0,0,0,0,0,0
1464,0,0,0,1,0,0,0,0,0,0
1465,0,0,0,1,0,0,0,0,0,0
1467,0,0,0,1,0,0,0,0,0,0
1468,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,1,0,0,0,0,0,0
1471,0,0,0,0,0,0,0,0,0,0
1472,0,0,0,1,0,0,0,0,0,0
1473,0,0,0,0,0,0,0,0,0,0
1474,0,0,0,1,0,0,0,0,0,0
1475,0,0,0,0,0,0,0,0,0,0
1477,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0
1482,0,0,0,0,0,0,0,0,0,0
1484,0,0,0,0,0,0,0,0,0,0
1488,0,0,0,1,0,0,0,0,0,0
1489,0,0,0,0,0,0,0,0,1,0
1491,0,0,0,0,0,0,0,0,0,0
1493,0,0,0,0,0,0,0,0,0,0
1496,0,0,0,0,0,0,0,0,0,0
1497,0,0,0,1,0,0,1,0,0,0
1498,0,0,0,0,0,0,0,0,0,0
1499,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0
1501,0,0,0,0,0,0,0,0,0,0
1502,0,0,0,0,0,0,0,0,0,0
1503,0,0,0,0,0,0,0,0,0,0
1504,0,0,0,0,0,0,0,0,0,0
1506,1,0,0,0,0,0,0,0,0,0
1508,0,1,0,0,0,0,0,0,0,0
1509,0,0,0,0,0,0,0,0,0,0
1510,0,0,0,0,1,0,0,0,0,0
1511,1,0,0,0,0,0,0,0,0,0
1512,0,0,0,0,0,0,0,0,0,0
1513,0,0,0,0,0,0,0,0,0,0
1514,0,0,0,0,0,0,0,0,0,0
1515,0,0,0,0,0,0,0,1,0,0
1516,0,0,0,0,0,0,0,0,0,0
1517,1,0,0,1,0,0,1,0,0,0
1518,0,0,0,0,0,0,0,0,0,0
1519,0,0,0,1,0,0,1,0,0,0
1520,0,0,0,1,0,0,0,0,0,0
1522,0,0,0,0,0,0,0,0,0,0
1524,0,0,0,1,0,0,0,0,1,0
1525,0,0,0,1,0,0,1,0,0,0
1527,0,0,0,0,0,0,0,0,0,0
1528,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,1,0,0,1,0,0,0
1531,0,0,0,0,0,0,0,0,0,0
1533,1,0,0,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0
1535,0,0,0,0,0,0,0,0,0,0
1536,0,0,0,1,0,0,0,0,0,0
1537,0,0,0,0,0,0,0,0,0,0
1540,0,1,0,0,0,0,1,0,0,0
1542,0,0,0,0,0,0,0,0,0,0
1543,1,1,0,0,0,0,0,0,0,0
1544,0,0,0,0,0,0,0,1,0,0
1545,0,0,0,0,0,0,0,0,0,0
1546,0,0,0,0,0,0,0,0,0,0
1547,0,0,0,0,0,0,0,0,0,0
1549,0,0,0,0,0,0,0,1,0,0
1550,0,0,0,0,0,0,0,0,0,0
1551,0,0,0,0,0,0,0,0,0,0
1552,0,0,0,1,0,0,1,0,0,0
1555,0,0,0,0,0,0,0,0,0,0
1556,0,0,0,0,0,0,0,0,0,0
1557,1,0,0,0,0,0,0,0,0,0
1558,0,0,0,0,0,0,0,0,0,0
1559,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0
1561,0,0,0,0,0,0,0,0,0,0
1563,0,0,0,0,0,0,0,0,0,0
1566,0,0,0,0,0,0,0,0,0,0
1567,0,0,0,1,0,0,0,0,0,0
1568,0,1,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0
1571,0,0,0,0,0,0,0,0,0,0
1572,0,0,0,0,0,1,0,0,0,0
1574,0,0,0,0,0,0,0,0,0,0
1575,0,0,0,0,0,0,0,0,0,0
1576,0,0,0,0,0,0,0,0,0,0
1577,1,0,0,0,0,0,0,0,0,0
1578,0,0,0,1,0,0,0,0,0,0
1579,0,0,0,1,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0,0,0
1582,0,0,0,0,0,0,0,0,0,0
1583,0,0,0,0,0,0,0,0,0,0
1585,0,0,0,0,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0,0,0
1588,0,0,0,0,0,0,0,0,0,0
1589,0,0,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,0
1591,0,0,0,0,0,0,0,0,0,0
1593,0,0,0,1,0,0,0,0,0,0
1594,0,0,0,0,0,0,0,0,0,0
1597,0,0,0,0,0,0,0,0,0,0
1598,0,0,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,0,0,0,0,0
1602,0,0,0,0,0,0,0,0,0,0
1603,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,0,0,1,0,0
1608,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0
1611,0,0,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,0,0,0,0,0
1616,0,0,0,0,0,0,0,0,0,0
1617,0,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0,0
1619,0,0,0,0,0,0,0,0,0,0
1620,0,0,0,0,0,0,0,0,0,0
1621,0,0,0,0,0,0,0,0,0,0
1622,0,0,0,0,0,0,0,0,0,0
1623,0,0,0,0,0,0,0,0,1,0
1624,0,0,0,0,0,0,0,0,0,0
1625,0,0,0,0,0,0,0,0,0,0
1626,0,0,0,0,0,0,0,0,0,0
1627,0,0,0,1,0,0,1,0,0,0
1628,0,0,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,0,0,0,0,0
1631,0,0,0,0,0,0,0,0,1,0
1632,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,0,0,0,0,0
1634,1,1,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,0,0,1,0
1636,0,0,0,0,0,1,0,0,0,0
1637,0,0,0,0,0,1,0,0,0,0
1638,0,0,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,0,0,0,0
1641,0,0,0,0,0,0,0,0,0,0
1644,0,1,0,0,0,0,0,0,0,0
1645,0,0,0,0,0,0,0,0,0,0
1647,0,0,0,1,0,0,0,0,0,0
1648,0,0,0,1,0,0,0,1,0,0
1649,0,0,0,0,0,0,0,0,0,0
1650,0,0,0,0,0,0,0,0,0,0
1651,0,0,0,0,0,0,0,0,0,0
1653,0,0,0,0,0,0,0,0,0,0
1654,0,0,0,0,0,0,0,0,0,0
1656,0,0,0,0,0,0,0,0,0,0
1657,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,0,0,0,0,0
1663,0,0,0,0,0,0,0,0,0,0
1665,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,0,0,0,0,0
